domain,name,n_nodes,n_edges,H_20,H_40,H_60,H_80,H_100,seal_entropy,seal_auc,adamic_adar_entropy,adamic_adar_auc,newly_included
Economic,Norwegian_Board_of_Directors_net2mode_2006-05-01,610,658,0.927766732935719,0.8513597033374536,0.706708574796189,0.6697411894273128,0.5963485609503308,0.6035923975050522,0.8368976166890041,0.8064649951267833,0.4961832061068702,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-06-01,643,690,0.9551262075412902,0.8511849690413494,0.712884834663626,0.6787954418574103,0.5913008618961716,0.5665283253403351,0.8252467968914093,0.799326580554302,0.4963768115942029,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-07-01,671,719,0.9348398080792448,0.8459640465280226,0.7085837294824647,0.6750317662007624,0.5848825184579495,0.5681211373689136,0.8146364125385104,0.8114699758624174,0.4965034965034965,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-08-01,693,745,0.8581713462922966,0.7991120976692564,0.6881067442158832,0.6365619676638474,0.5862045156390251,0.5890900126506117,0.7786360974730868,0.8135080333237485,0.4932885906040268,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-09-01,695,753,0.9079099307159354,0.8147664162038549,0.7055018935364453,0.6696887277122998,0.5913039533670531,0.5676073665520509,0.8104888888888888,0.806424528710184,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-10-01,730,790,0.9085802555820812,0.8057890412690387,0.6971703792895846,0.6483598125500057,0.5826241666845298,0.5749695290443517,0.840249959942317,0.8132706758713393,0.4968354430379746,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-11-01,749,811,0.8906059373729157,0.8432575484181403,0.695,0.6678446205240054,0.5832436459971851,0.5644662657993766,0.7840268251790885,0.8130758260447987,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2006-12-01,776,840,0.9020651209932852,0.8301865201968189,0.6959057850629454,0.6724055220937051,0.5979760809567618,0.5598717936980437,0.7985579648526078,0.8114697079027524,0.494047619047619,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-01-01,795,859,0.8692971639950678,0.7747666704149331,0.6762422077211914,0.6459807657412449,0.5734455081713568,0.5376584383606641,0.8408399165555214,0.8119879591853326,0.4941520467836257,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-02-01,803,867,0.8577599506325209,0.7832941965783294,0.6790101477657112,0.6425857465598686,0.5705079971445659,0.5528370599292766,0.792224932339871,0.813442352356135,0.4971098265895953,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-03-01,805,871,0.8940717838419142,0.7861322733797063,0.6928258312840799,0.6484171891726563,0.5656829258932341,0.5642955339907954,0.78264962346413,0.8183160793996457,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-04-01,829,894,0.9077179060540126,0.7978413840537538,0.6958939851689095,0.6648851406016327,0.5817195108352228,0.546639869600683,0.793129024113117,0.8166209943025676,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-05-01,842,906,0.8821462043111528,0.8153514989237151,0.728898523235334,0.6701905824159837,0.5889251291823946,0.5361924919205626,0.8190836665547452,0.8159405339673638,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-06-01,876,942,0.8896139206090267,0.8247784065301217,0.6990891242074093,0.6683690202876821,0.592593880994208,0.5309747219305194,0.8126273200543231,0.8130421909790163,0.4973404255319149,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-07-01,1024,1104,0.9528049866429208,0.8796581617979374,0.7386078457271166,0.7030557589302917,0.6171354015656713,0.521295680884551,0.7416735537190083,0.8232448656537869,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-08-01,975,1055,0.969401819351282,0.8700364140801109,0.7521219081766997,0.7110921432345648,0.6191894026857871,0.5130424937937458,0.8378405696188316,0.8183691859575571,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-09-01,1001,1086,0.958641706573792,0.8968515235924707,0.7720368051396527,0.6978464893492737,0.620415377817057,0.514472170053192,0.8048270296672259,0.815687741204964,0.4953917050691244,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-10-01,1033,1117,0.9482009386407092,0.8781616661930088,0.7512009713350578,0.6983303676220043,0.6176247622044541,0.5012116992720127,0.8321603088740975,0.824113782049882,0.4977578475336323,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-11-01,1014,1098,0.9059139784946236,0.9148854799643054,0.7657826927206356,0.7079299892441576,0.6213835014974848,0.5090696090539534,0.8091782906945226,0.8187250852259679,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2007-12-01,1028,1122,0.9123526396719632,0.9164652382317996,0.7789468201468827,0.7122331691297209,0.6359056104295352,0.4993551982966545,0.8699876434948981,0.816490262772146,0.4933035714285714,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-01-01,1066,1164,0.9838846480067854,0.8942619157797317,0.7870197687430064,0.7153190805336763,0.6354899837574445,0.5061299200378946,0.8032754904875149,0.824798966638666,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-02-01,1100,1198,0.993351274339085,0.9180437945312792,0.7964371165280837,0.7173067162916597,0.6546045675618525,0.5076619425518195,0.8302725792615676,0.8221583757282136,0.497907949790795,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-03-01,1052,1146,0.965642250968114,0.9187224499265332,0.7720615294031059,0.7254561251086012,0.6528144544822794,0.5402643744240758,0.7751663774527564,0.8176112381670789,0.4978165938864629,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-04-01,1072,1159,0.936067350170876,0.9080660835762876,0.7702201335641851,0.7277046385957276,0.6450329854205812,0.4942579534705783,0.8404827495736586,0.8305959535296817,0.4978354978354978,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-05-01,1088,1177,0.97284318595794,0.9147334936767786,0.7695308690139472,0.7281588188919946,0.6413080197283967,0.5036433950362936,0.8406066093254866,0.8174447753721499,0.4957446808510638,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-06-01,1063,1148,0.9921925829538062,0.9357245004444787,0.7856858252814025,0.7486223897911832,0.6656346749226005,0.5160544837152161,0.8570488739726551,0.8137262687524196,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-07-01,1052,1132,0.943089430894309,0.9509261765729532,0.7895332746257391,0.7425472281876752,0.670957452867802,0.5212251827371638,0.7976153183491268,0.8155863260618159,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-08-01,1043,1120,0.99477308553887,0.9355003336866484,0.7943273206991908,0.7529101119416861,0.670739633432991,0.51724045018107,0.81103515625,0.8272163392998031,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-09-01,1049,1126,0.97631426920855,0.9524743926847457,0.804919937364247,0.7422404631902965,0.6604294348275325,0.5007638571368913,0.8010074074074074,0.818352559747151,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-10-01,1066,1142,0.9420930045779456,0.9298292936688376,0.8226631723449395,0.7632855487981465,0.6640689999445337,0.5197308091869629,0.7705255463219451,0.816517154408047,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-11-01,1056,1136,0.9980318189273412,0.945951159291694,0.8264235076028958,0.7709154621112572,0.6704813856709031,0.4956327829719523,0.8086514389955171,0.8186988059054852,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2008-12-01,1052,1131,1.009043711271144,0.9472572188747164,0.8179709132636516,0.7641493897418069,0.663141567963903,0.4978609274071657,0.8754209413423134,0.829422591050523,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-01-01,1030,1104,0.9924580047994516,0.9182979064088708,0.8080413016270338,0.7544740081431682,0.6561954624781849,0.5222461174146427,0.83301652892562,0.8227723536727528,0.4954545454545455,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-02-01,1039,1119,0.9970080957409362,0.9171040506430546,0.814492602625547,0.7465436073016877,0.6551709297488058,0.496749867060742,0.9053168171489472,0.8254704247727775,0.4955156950672645,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-03-01,1047,1129,0.9822565582816876,0.9088383537722744,0.8039110566490516,0.7402042575038047,0.6502327281931574,0.5026583240423094,0.8020345679012346,0.8240244636329295,0.4977777777777777,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-04-01,1018,1102,0.9787457360272894,0.9370669275291432,0.8214766517963202,0.7482800867024786,0.6602588448391714,0.509414213442668,0.8466632231404959,0.8204089943375983,0.4954545454545455,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-05-01,1017,1101,0.9752903169475248,0.9366006085025904,0.8161706610481959,0.7506808896958693,0.6574592108731948,0.4986512140561523,0.8408780991735538,0.8178864231625413,0.4977272727272727,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-06-01,1008,1089,0.97841857091041,0.9312409663431758,0.8200559801916245,0.7584708617601098,0.661227615457116,0.5069642301050211,0.8393255325022829,0.820546690048274,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-07-01,1042,1125,1.002828490614554,0.9409044595971472,0.8129731372002937,0.7758924432081595,0.6659283239620605,0.5137556906796155,0.8128098765432099,0.8285946316502001,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-08-01,1025,1106,0.989888238424694,0.9392986896354656,0.8209573091849935,0.7725645374034295,0.6622247972190035,0.5157875429683121,0.7867672652075102,0.8228284212646816,0.497737556561086,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-09-01,1021,1102,0.9514476614699332,0.9186179793679384,0.8125327739905611,0.7686180804460374,0.6644813519813519,0.5069113965485238,0.8502169421487604,0.825703846980537,0.4954545454545455,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-10-01,1015,1090,0.9410150891632372,0.9047221061429168,0.776259335769903,0.7419274856478038,0.6434603804068444,0.5191259466775268,0.8077182055382544,0.8199394239595118,0.4977064220183486,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-11-01,983,1057,0.9336840127747512,0.9090523458047,0.783522696086503,0.7521097663178,0.6571450510635031,0.5264608330329095,0.82911435053121,0.8110696353634083,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2009-12-01,977,1052,0.9360030657214026,0.9113152472527472,0.7680470445989394,0.7444616177228233,0.6551771722964167,0.540739848163178,0.7937868480725624,0.8121817787267901,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-01-01,964,1045,0.941686746987952,0.914857808656626,0.773365511189118,0.7591518303660733,0.6713495368931435,0.4959190019075236,0.8367367963187656,0.8179749067381386,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-02-01,971,1052,0.963186140664721,0.8993729220150667,0.7675563899545615,0.7472742131595209,0.6615620214395099,0.5286601666784668,0.8147732426303855,0.8045935665159055,0.4952380952380952,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-03-01,969,1045,0.9176722460101208,0.9050047540841905,0.77065692622724,0.7448849104859335,0.6606708350016941,0.5082014986000027,0.8457452897140633,0.8158664221957599,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-04-01,977,1053,0.9054928081861184,0.8861141011840689,0.7548728113643871,0.7284661539081061,0.6446989195937303,0.498482625761864,0.8764172335600907,0.8197864956086419,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-05-01,971,1046,0.9090039230695628,0.8824168658987177,0.7417244464325654,0.7182996828964797,0.6371143924017291,0.4996953714400504,0.8260342025136787,0.821098362531008,0.4976076555023923,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-06-01,937,1014,0.9061802658387504,0.8542668804560841,0.7408481754365609,0.701440329218107,0.6291767496273979,0.5374326540493559,0.7228825605332811,0.8175681931192738,0.4975247524752475,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-07-01,934,1014,0.9417775207248892,0.9102211171299176,0.768454149479332,0.7277121374865736,0.6412367508113379,0.4884796734794645,0.8775732771296931,0.808640706751793,0.4975247524752475,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-08-01,935,1024,0.987505784359093,0.9129231985245684,0.7968297255837737,0.7684546484093483,0.6704327266379981,0.5024134200543344,0.8479791426374472,0.8251587801058079,0.4975490196078431,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-09-01,1002,1090,0.9433209911706067,0.903066790577397,0.8016068896707452,0.7611498424219272,0.6658453683226218,0.5094892872441523,0.8064556855483545,0.8250945174072465,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-10-01,990,1073,0.9573810994441012,0.8971207133630568,0.7937151820001082,0.756711669770329,0.6562794383719366,0.5291379091046873,0.8100925845051969,0.8212490862491918,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-11-01,987,1070,0.955379632961497,0.908977969189995,0.8040871934604905,0.766684400307383,0.6621509746368631,0.5314187903168681,0.7811599266311469,0.8279184929461196,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2010-12-01,979,1062,0.9506978430306324,0.9183326244151424,0.7970365545876414,0.7587110911118502,0.6641296902351778,0.5086622032520068,0.8001512993948025,0.821320159716528,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-01-01,993,1080,0.9716671107558396,0.906899791658156,0.7813326282390269,0.7432301553480803,0.6608905005350136,0.5191753322322485,0.8294753086419753,0.8214432689282036,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-02-01,991,1078,0.9370529327610873,0.9074799093344325,0.7731087930063555,0.7308377896613191,0.661565820344606,0.5451454598979765,0.8144402379664684,0.8250491191279533,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-03-01,987,1072,0.9411337209302326,0.8975327291037262,0.7696047975364002,0.7324703765984905,0.6630442985435061,0.5315903218367749,0.8152895449384225,0.820810287174847,0.4976635514018692,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-04-01,985,1070,0.9170266378689704,0.8983122362869198,0.7562323137043525,0.7297344821522771,0.6585292796165942,0.5197620530643329,0.8318412088392,0.8213871465391298,0.4953271028037383,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-05-01,981,1060,0.9712460063897764,0.9048263037782098,0.7687508476875085,0.7433152968126703,0.6568654308586734,0.5107137093254559,0.8146359914560343,0.8258095715155976,0.5,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-06-01,1016,1095,0.9503508304467536,0.9430400525279052,0.7891740155186568,0.7446238616361828,0.6580737662945677,0.5145574294346944,0.8075936698567585,0.8220121924453869,0.497716894977169,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-07-01,1059,1141,0.9416968234821068,0.9269533055940824,0.7788154214942069,0.74812016419049,0.6523316495967404,0.5260221403186788,0.7965335487842413,0.8346964158397037,0.4978070175438596,False
Economic,Norwegian_Board_of_Directors_net2mode_2011-08-01,1066,1148,0.9380419359924328,0.9157481215912124,0.7843573760759869,0.7612275178228929,0.6545504802708866,0.492012516180321,0.8095860109456341,0.82735119221973,0.5,False
Informational,56a85c8e26855e083a2f7954,994,3640,0.8672235073902065,0.9384683488269144,0.9343962597776246,0.9437661527493092,0.9579373624830296,0.4979147912304223,0.8890645755343558,0.7336553190860681,0.7596295359859919,True
Informational,57574842bd3e93b53c695556,280,553,0.9277238403451996,0.8738593666129898,0.8010967837557432,0.8077433041633519,0.7273381059788827,0.6270052126260369,0.8239256198347107,0.6832881388394412,0.6899173553719009,True
Informational,57574842bd3e93b53c695557,433,954,0.839112343966713,0.7262517982272959,0.6512244831936851,0.6676493330755848,0.7110893581317298,0.621499958549395,0.861218836565097,0.8145981030293906,0.6368282548476454,True
Informational,57574842bd3e93b53c695558,269,484,0.8189068274654736,0.7782376097708691,0.7247488839285715,0.7206297941057731,0.7361164304864036,0.6662172579436297,0.7642144097222221,0.7222453571507645,0.6214192708333333,True
Informational,57574842bd3e93b53c695559,343,693,0.8430349257326375,0.754881567469637,0.7123151372619964,0.7091167432177906,0.7633049695382912,0.629768234534438,0.8691976475530351,0.775349322643332,0.6101921865154379,True
Informational,583d15578cf714f319c44aca,134,282,0.2649769585253456,0.2908745247148289,0.192465970243748,0.1732480099890744,0.4688683532798061,0.4344586685470855,0.9438775510204082,0.6983549063551306,0.6996173469387755,True
Informational,583d15578cf714f319c44acb,247,415,0.3141062250142775,0.1949217748140549,0.4724266375942582,0.322652031512791,0.4721284554328985,0.4957644963903825,0.9609522427057628,0.6554221121620236,0.6876905211206271,True
Informational,5886685ba411221d0e7c677e,2879,3886,0.1203119814138732,0.0851811081406929,0.0694392281562716,0.0695277613582494,0.0946293961423934,0.0,0.9996041270172544,0.7456276798540178,0.6147153772636399,False
Informational,58b0173aa411221d0e7c680c,1024,4916,0.8597601211039088,0.8282257513272118,0.8060768040512027,0.8135552805653653,0.8472091898287107,0.437631877422747,0.923740723530952,0.7137908746698811,0.8177424145364379,True
Informational,58b0173aa411221d0e7c680d,207,777,0.606473594548552,0.6176836861768369,0.6145251396648045,0.5928617422500231,0.6895850801636304,0.5758982626564018,0.9094901144641,0.7182161817732607,0.7874297606659729,True
Informational,5902c73762da632511870ff0,118,613,0.810126582278481,0.8366260092767566,0.7587604981175788,0.8311921891058582,0.881572170054281,0.7294797338651996,0.7852391830153185,0.7627386258108251,0.7862133834990593,True
Informational,5922400c62da63251188d3ea,146,180,0.5540661304736372,0.4195501730103806,0.387373343725643,0.3247763516141579,0.4508114606291324,0.5011442884823083,0.9266975308641976,0.7779901554589449,0.5327932098765432,True
Informational,59a5da04549f067e0266d625,1350,4055,0.9001536098310292,0.9007618032478524,0.877084943094343,0.8699770514813203,0.8713449127559557,0.3886258461330931,0.9109652877131794,0.6490241654427423,0.7863949911892733,False
Informational,59a5da04549f067e0266d626,69,84,1.07981220657277,1.045172719220549,1.0182207931404073,1.0296953335904355,0.9962756052141528,0.7585360572872494,0.537109375,0.6514248016762092,0.5,False
Informational,59a5da04549f067e0266d628,36,38,1.043956043956044,1.0421836228287842,0.9078771695594124,0.933852140077821,0.8988764044943821,0.5362030132090291,0.2857142857142857,0.5103413797982751,0.5,False
Informational,59a5da04549f067e0266d629,122,314,0.9349890430971513,0.927054866512508,0.8914728682170543,0.8682360134515439,0.882414588136659,0.6628588660596539,0.8272632674297606,0.6596497349407088,0.7947450572320499,False
Informational,59a5da04549f067e0266d62a,63,80,1.0230179028132993,0.9264305177111716,0.8195754716981133,0.8727569331158238,0.8816705336426914,0.7188302820225825,0.669921875,0.6340087579423478,0.505859375,False
Informational,Political_books_network_2004_Krebs_political_books,105,441,0.8743570903747245,0.8466933867735471,0.7839361848439004,0.7598290598290598,0.8023223666021565,0.6353582777060306,0.9363378099173552,0.5926527700262755,0.875,False
Informational,Word_adjacencies_of_David_Copperfield_Word_adjacencies,112,425,0.7671957671957672,0.9245152354570636,0.899098703011651,0.8852435833981476,0.9222820710124215,0.7899645533169182,0.7153633217993081,0.857119467120888,0.628235294117647,False
Social,Dolphin_social_network_Dolphins,62,159,0.933852140077821,0.902439024390244,0.8433268858800773,0.9028374892519346,0.9093965372331484,0.7478250139244977,0.7648283038501561,0.6987587139366384,0.7336108220603539,False
Social,Email_network_Uni_R-V_Spain_Email_network_Uni_R-V_Spain,1133,5451,0.9147859325413212,0.9484406653921876,0.9455626912633076,0.9398155018480876,0.9473681492612848,0.4264750918541194,0.9176504502987964,0.6735405831563732,0.8232804477737564,True
Social,Family_planning_in_Korea1,33,68,0.9558823529411764,0.874439461883408,0.8923512747875355,0.8823529411764706,0.7980884109916367,0.648679768537042,0.8698224852071006,0.5295279001330007,0.8579881656804733,False
Social,Family_planning_in_Korea2,35,84,1.162790697674419,0.9859154929577464,0.8658922914466737,0.7927601809954752,0.8440265486725664,0.5696429602451326,0.87890625,0.5711545039819639,0.849609375,False
Social,"High_school_dynamic_contact_networks_contact_list,_2011",126,1709,0.7658749394086282,0.8272394881170018,0.8422041327489042,0.8763928179666302,0.9089051149136984,0.6454664839860664,0.9196773333562664,0.6541169685582778,0.9038836955306544,False
Social,"High_school_dynamic_contact_networks_contact_list,_2012",180,2220,0.9255363904080774,0.9161181230750648,0.9387490851770536,0.9335733206547578,0.9162148725111864,0.6776434256298925,0.8981566025484945,0.6692158109360287,0.8969772137001867,False
Social,Hollywood_film_music_Hollywood_film_music,101,192,1.0602678571428572,0.9812782440284054,0.9464207290294248,0.8935449083346171,0.9592954058557486,0.6955282368019254,0.8410664819944599,0.7867307611248491,0.4736842105263158,False
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_1,39,169,1.1682242990654206,0.8129032258064516,0.8141493542953397,0.881782945736434,0.919862128392934,0.7739131120489279,0.6547291092745638,0.7032008923892394,0.7892561983471075,False
Social,Kapferer_tailor_shop_Kapferer_tailor_shop_2,39,248,0.9049773755656108,0.647130647130647,0.7464212678936606,0.8833063209076175,0.9566596194503172,0.720796123147932,0.7317784256559766,0.7209060720410894,0.7111620158267388,False
Social,Les_Miserables_coappearances_Les_Miserables,77,254,0.8813160987074031,0.705765407554672,0.6655710764174199,0.6003904978848031,0.608135320177205,0.4171721618703952,0.9012,0.4166783776106094,0.9004,False
Social,NCAA_college_football_2000_American_College_Football,115,613,0.9792284866468844,0.9840702694655352,0.9078404401650618,0.8979763912310287,0.8991474987936303,0.5625133552999836,0.8871943026068261,0.6066892089782498,0.8362671324912658,False
Social,Norwegian_Board_of_Directors_net1mode_2002-05-01,154,848,0.7125662012518055,0.5894437420986094,0.4674753493651131,0.4335583068877665,0.3544,0.143046501574621,0.9894261405412976,0.0739887602029849,0.9998599488813416,False
Social,Norwegian_Board_of_Directors_net1mode_2002-06-01,144,824,0.6747572815533981,0.572933816266052,0.4610174709458939,0.4225487371554787,0.3517048504195034,0.0921730599325166,0.9997025580011898,0.0867018154956592,0.9999256395002974,False
Social,Norwegian_Board_of_Directors_net1mode_2002-07-01,137,790,0.7197191339964891,0.5559345156889496,0.5333090644339279,0.4387136545772115,0.348621103117506,0.1478691377243008,0.9952331357154304,0.1055163500695803,0.999599423169364,False
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,0.7222653219550039,0.5821975433282854,0.4898456539398862,0.4436788808852698,0.3559100107130103,0.0945863779972446,0.9992924037460978,0.0832092026294745,0.9926534859521332,False
Social,Norwegian_Board_of_Directors_net1mode_2002-09-01,311,1343,0.6125053168864313,0.4447244094488189,0.4061390686991021,0.3135964119072594,0.3142248803178865,0.1175645300079761,0.99167409222544,0.0565388977467287,0.9921335486745376,False
Social,Norwegian_Board_of_Directors_net1mode_2002-10-01,325,1330,0.7085916740478299,0.4828264137851277,0.4297683902003886,0.3356633795354719,0.3458000402873833,0.0387061556114256,0.9999152015376788,0.014572934891249,0.9998233365368308,False
Social,Norwegian_Board_of_Directors_net1mode_2002-11-01,328,1179,0.7397793640493187,0.4741664826672555,0.4006154860691323,0.3935773678677243,0.4014986886474335,0.0096158895448828,0.9999637845178814,0.0276478493254682,0.9955545495699412,False
Social,Norwegian_Board_of_Directors_net1mode_2002-12-01,342,1324,0.7109190887666929,0.4746291959406714,0.3904555314533622,0.3996765835461879,0.3759228466910542,0.0446534869216314,0.9996843434343434,0.0393626348544518,0.9978549701561064,False
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,0.6846673095467696,0.4720776782361461,0.396641343462615,0.3710088959382112,0.3546593370403678,0.1025125756913865,0.9975462802379208,0.0254656503793046,0.9980216081499466,False
Social,Norwegian_Board_of_Directors_net1mode_2003-02-01,339,1377,0.657712818487063,0.473225404732254,0.3927061168421903,0.3629751372521593,0.353691559399905,0.0437408422840268,0.9960462809917356,0.025744218413845,0.9943735537190084,False
Social,Norwegian_Board_of_Directors_net1mode_2003-03-01,338,1371,0.6704248037044493,0.4703355704697987,0.3947007515497284,0.3631999165057663,0.3546759798214978,0.0458852553995155,0.9933933613937876,0.0445587431228614,0.9960972880814108,False
Social,Norwegian_Board_of_Directors_net1mode_2003-04-01,340,1366,0.70902210714997,0.472831478011683,0.3921728274439559,0.3655300993151913,0.3529244893748711,0.0282155183159361,0.9997853184666372,0.0313224651815632,0.997973943028888,False
Social,Norwegian_Board_of_Directors_net1mode_2003-05-01,338,1356,0.7058359621451105,0.4829281617044523,0.3974889662545574,0.3587579137775098,0.3564036811892271,0.025940218291906,0.9999591508830218,0.0530556819056898,0.9976443675875872,False
Social,Norwegian_Board_of_Directors_net1mode_2003-06-01,336,1394,0.6900389538119087,0.4967811158798283,0.4086135850059816,0.3888343886560242,0.3685124199024789,0.0527862739790175,0.9997023963562962,0.0300926079970625,0.9980396977382122,False
Social,Norwegian_Board_of_Directors_net1mode_2003-07-01,358,1548,0.7429577464788732,0.5173023490780501,0.4101851851851852,0.3857233301677746,0.3712565344098336,0.0842116507740615,0.992972423833014,0.0368590281348544,0.989783307673778,False
Social,Norwegian_Board_of_Directors_net1mode_2003-08-01,377,1665,0.7361859838274932,0.4991896272285251,0.4401722090261283,0.3691237674925282,0.3614457831325301,0.0827878406060655,0.9986472959445932,0.0578807200890055,0.9918837756675594,False
Social,Norwegian_Board_of_Directors_net1mode_2003-09-01,389,1628,0.7759078830823738,0.4926064493140923,0.4287168571560779,0.396332009273342,0.3712106023994682,0.0602456442363857,0.9996307692307692,0.0743794204573154,0.9902816568047338,False
Social,Norwegian_Board_of_Directors_net1mode_2003-10-01,393,1638,0.7790393013100436,0.4917817225509533,0.4286786957609957,0.3958699472759227,0.3734949885482549,0.0611298145804315,0.999195728006434,0.0524227687897559,0.9949779760401762,False
Social,Norwegian_Board_of_Directors_net1mode_2003-11-01,402,1684,0.7475743597900429,0.4864637985309549,0.4278336746505209,0.3952058393331345,0.3704905071310553,0.0870478282954542,0.9932149943310656,0.059401857179497,0.9931529903628118,False
Social,Norwegian_Board_of_Directors_net1mode_2003-12-01,389,1660,0.746191135734072,0.4717062263501892,0.4329781529063397,0.364308057383238,0.3675363642970607,0.0922912811435946,0.9910817970677892,0.0743749476389885,0.9876206633763972,False
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,0.7369146005509642,0.4734308131241084,0.4291538516558186,0.3990728456623511,0.3681564125250869,0.0753664853138755,0.998640098761622,0.0692689210970044,0.9931522703599398,False
Social,Norwegian_Board_of_Directors_net1mode_2004-02-01,384,1653,0.7142857142857143,0.4752145510439349,0.4214227011231851,0.3904161484467698,0.3718847964436616,0.0905157710888023,0.9947842056932966,0.0891421103556352,0.982979797979798,False
Social,Norwegian_Board_of_Directors_net1mode_2004-03-01,395,1695,0.7311399135925557,0.4762905666722717,0.4269308714253546,0.3925938384772797,0.3719612502284775,0.0489159514118376,0.9994692005812688,0.0490244955624276,0.995327224789203,False
Social,Norwegian_Board_of_Directors_net1mode_2004-04-01,441,1797,0.7056338028169014,0.4737516005121638,0.4290244729441331,0.4216924943097409,0.3787949295460044,0.094938677448242,0.995041937911717,0.0579463220516535,0.9885941294682692,False
Social,Norwegian_Board_of_Directors_net1mode_2004-05-01,450,1818,0.6868942267172355,0.4095926667097024,0.3958164798335837,0.3754019492983025,0.3589162102105946,0.0895319539110403,0.9971806722370208,0.079596289372287,0.9843551973529432,False
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,0.7598870056497176,0.4997719671632715,0.4404404404404404,0.3904611147574739,0.3838031224987704,0.0841979717593275,0.9985550200737268,0.0459500963069424,0.9912069687440992,False
Social,Norwegian_Board_of_Directors_net1mode_2004-07-01,449,1909,0.7401954222995583,0.4363903065122391,0.3928902367113133,0.3678098286959779,0.369452107413486,0.0680434560043808,0.999662443769332,0.047553037617181,0.9944888778666444,False
Social,Norwegian_Board_of_Directors_net1mode_2004-08-01,453,1929,0.7293841336116911,0.4555198285101822,0.3972209636006645,0.3710668591960777,0.3754195356562056,0.1026258841945173,0.999129701467364,0.0479213687088842,0.9944476302917862,False
