domain,name,n_nodes,n_edges,method,level,value,coarsen_seconds,n_nodes_reduced,n_edges_reduced
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_neighborhood,60,0.4913821375214079,1.0205443750000145,294.0,992.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_neighborhood,40,0.5270650661662407,0.4879109580000147,196.0,607.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_neighborhood,20,0.8089481414529431,0.2046220409999932,100.0,203.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_edges,100,0.4482128738515226,0.0,490.0,1785.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_edges,80,0.5205278592375366,1.5001639580000017,392.0,1197.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_edges,60,0.6177518951754606,0.834421041000013,294.0,717.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_edges,40,0.7494692144373672,0.4169603750000021,196.0,369.0
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,variation_edges,20,0.9015892420537898,0.1303016669999976,98.0,152.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_neighborhood,100,0.4414970128575085,0.0,520.0,1814.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_neighborhood,80,0.4467134652201659,1.7256687919999931,417.0,1501.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_neighborhood,60,0.4957990625276377,1.0567936669999938,312.0,1006.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_neighborhood,40,0.5767503741892566,0.5563463329999934,208.0,580.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_neighborhood,20,0.8339992267044722,0.2136981249999792,105.0,196.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_edges,100,0.4435637595198198,0.0,520.0,1814.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_edges,80,0.5407367610971555,1.5561360000000093,416.0,1150.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_edges,60,0.597847936620551,0.840608584000023,312.0,744.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_edges,40,0.7395775290005573,0.3933083750000037,208.0,383.0
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,variation_edges,20,0.8844866071428572,0.1541105420000121,104.0,164.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_neighborhood,100,0.4341271429524381,0.0,653.0,2300.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_neighborhood,80,0.4436848224046086,2.456056375000003,523.0,1848.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_neighborhood,60,0.4848444999671247,1.5402277089999927,392.0,1292.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_neighborhood,40,0.5550343192928745,0.7094365829999845,262.0,747.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_neighborhood,20,0.7970523462646113,0.3060340419999932,132.0,253.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_edges,100,0.4337567816153241,0.0,653.0,2300.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_edges,80,0.4963907049388772,2.381257040999998,523.0,1595.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_edges,60,0.6044431621465666,1.246447999999987,392.0,936.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_edges,40,0.7449988503104161,0.5775167500000009,262.0,482.0
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,variation_edges,20,0.8109904719698648,0.2153797080000004,131.0,195.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_neighborhood,100,0.4571075734233242,0.0,750.0,2452.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_neighborhood,80,0.4508491453227858,3.2234709999999893,601.0,1972.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_neighborhood,60,0.4466643196620313,2.0737299589999907,450.0,1504.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_neighborhood,40,0.5274126653323153,0.9696715829999788,300.0,862.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_neighborhood,20,0.7262281324640114,0.3706392920000212,150.0,322.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_edges,100,0.4540568770457458,0.0,750.0,2452.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_edges,80,0.4956765641190553,2.9030281659999844,600.0,1738.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_edges,60,0.5982616001033992,1.4915946250000047,450.0,1018.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_edges,40,0.7366286607053817,0.7420682080000063,300.0,541.0
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,variation_edges,20,0.826353992183138,0.2582103329999938,150.0,227.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_neighborhood,100,0.4907509378625568,0.0,783.0,2520.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_neighborhood,80,0.4907745693015577,3.2873597079999968,627.0,2015.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_neighborhood,60,0.495627471731744,2.000502334000004,470.0,1463.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_neighborhood,40,0.5499216914643696,1.0589919580000071,314.0,902.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_neighborhood,20,0.7643547295218167,0.3768457920000116,158.0,334.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_edges,100,0.491605016931554,0.0,783.0,2520.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_edges,80,0.5374636643672177,3.124619292000005,627.0,1771.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_edges,60,0.6418939720460564,1.6668049589999896,470.0,1063.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_edges,40,0.7858185998819252,0.7736649590000013,314.0,578.0
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,variation_edges,20,0.8854166666666666,0.2880914170000039,157.0,241.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_neighborhood,100,0.4845071080908947,0.0,786.0,2536.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_neighborhood,80,0.472830879858897,3.434718583999995,630.0,2048.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_neighborhood,60,0.481460341620159,2.078466875000004,473.0,1538.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_neighborhood,40,0.5439731139725278,1.0048349580000036,315.0,905.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_neighborhood,20,0.7247332454142189,0.3925304579999533,158.0,339.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_edges,100,0.4852925684454485,0.0,786.0,2536.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_edges,80,0.5205773827867965,3.213161458999992,629.0,1850.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_edges,60,0.6409332699707203,1.9709608329999924,472.0,1066.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_edges,40,0.7384855581576893,0.8488211249999722,315.0,572.0
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,variation_edges,20,0.8724052561416873,0.2927010829999972,158.0,243.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_neighborhood,100,0.5101210307817523,0.0,809.0,2512.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_neighborhood,80,0.5124957784532252,3.549424791999968,649.0,1993.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_neighborhood,60,0.5341363263071448,2.2552712080000106,486.0,1480.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_neighborhood,40,0.5957833304346146,1.1760437499999623,324.0,908.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_neighborhood,20,0.7822059580307622,0.4646134160000201,162.0,358.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_edges,100,0.5106323119124094,0.0,809.0,2512.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_edges,80,0.564722727782426,3.237395584000012,648.0,1777.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_edges,60,0.6682024157737599,1.8143605419999744,486.0,1078.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_edges,40,0.7795488721804511,0.8032681250000451,324.0,592.0
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,variation_edges,20,0.8589301467639746,0.3631405419999964,162.0,258.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_neighborhood,100,0.455583301695604,0.0,816.0,2746.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_neighborhood,80,0.4569361807865928,3.7849480830000175,654.0,2214.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_neighborhood,60,0.4749308884071517,2.17570441700002,490.0,1628.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_neighborhood,40,0.5530575539568345,1.1285917920000088,327.0,936.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_neighborhood,20,0.7867806405008427,0.4226722920000156,165.0,335.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_edges,100,0.457076640808575,0.0,816.0,2746.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_edges,80,0.5068149154255571,3.4409142089999705,653.0,1935.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_edges,60,0.6154615604458417,1.9327318340000377,490.0,1137.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_edges,40,0.7364144235652615,0.806953333000024,327.0,594.0
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,variation_edges,20,0.8580693439760538,0.3101098750000233,164.0,249.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_neighborhood,100,0.5024394713333487,0.0,822.0,2555.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_neighborhood,80,0.5044286422530209,3.7124555000000328,659.0,2063.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_neighborhood,60,0.5177405380275142,2.3303437499999973,495.0,1530.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_neighborhood,40,0.5676476968688986,1.07747312500004,329.0,967.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_neighborhood,20,0.7913868694156168,0.4529904169999668,165.0,367.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_edges,100,0.503168458781362,0.0,822.0,2555.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_edges,80,0.5509310693617656,3.434052749999978,658.0,1844.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_edges,60,0.6679582581128087,1.897235959,494.0,1103.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_edges,40,0.7794699250339414,0.8085846250000372,329.0,600.0
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,variation_edges,20,0.8673760705943421,0.2553201250000256,165.0,265.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_neighborhood,100,0.5006959523411837,0.0,833.0,2632.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_neighborhood,80,0.4982931712446166,3.780699583000001,667.0,2111.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_neighborhood,60,0.51881135795443,2.240280958000028,500.0,1582.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_neighborhood,40,0.5833574739281576,1.1329452499999777,335.0,963.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_neighborhood,20,0.7792478383164914,0.4229194160000133,167.0,387.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_edges,100,0.500125128604399,0.0,833.0,2632.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_edges,80,0.5401407035175879,3.622273957999994,667.0,1893.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_edges,60,0.6672415031975282,1.894713416000002,499.0,1124.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_edges,40,0.7662065601056045,0.8155712079999944,334.0,616.0
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,variation_edges,20,0.8455853753403345,0.320664249999993,167.0,262.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_neighborhood,100,0.4823647240343231,0.0,840.0,2700.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_neighborhood,80,0.4760439683383212,3.9573896670000295,673.0,2180.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_neighborhood,60,0.495748037746708,2.2706678749999583,504.0,1620.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_neighborhood,40,0.5912426660629728,1.081547999999998,336.0,928.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_neighborhood,20,0.7434745400085581,0.396816082999976,168.0,377.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_edges,100,0.4832673428431957,0.0,840.0,2700.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_edges,80,0.5334439782050479,3.536743666999996,672.0,1941.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_edges,60,0.6349096063254728,2.0003543329999616,504.0,1158.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_edges,40,0.7302980638351065,0.9408903340000164,336.0,633.0
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,variation_edges,20,0.84042785418031,0.3721234170000116,168.0,281.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_neighborhood,100,0.5330807739142199,0.0,164.0,167.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_neighborhood,80,0.6134654818865345,0.1135296670000229,133.0,136.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_neighborhood,60,0.6615161757605021,0.0670487080000157,99.0,102.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_neighborhood,40,0.8996019460415745,0.0507521659999952,66.0,69.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_neighborhood,20,1.0333333333333334,0.0380278750000115,34.0,37.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_edges,100,0.5294682280668075,0.0,164.0,167.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_edges,80,0.584755788406287,0.1055959579999807,132.0,135.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_edges,60,0.6230379135474523,0.0606788750000077,100.0,102.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_edges,40,0.549735703988467,0.0395560000000045,66.0,68.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-08-01,164,167,variation_edges,20,0.4916420845624385,0.0271958749999612,33.0,32.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_neighborhood,100,0.6297774145473776,0.0,393.0,399.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_neighborhood,80,0.7091843127427641,0.4797925409999948,315.0,321.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_neighborhood,60,0.736397344140726,0.3567989160000024,237.0,241.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_neighborhood,40,0.8819233110164334,0.2920677079999905,158.0,162.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_neighborhood,20,1.0980392156862746,0.1387275420000264,79.0,81.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_edges,100,0.6301712526457571,0.0,393.0,399.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_edges,80,0.6810912511759172,0.4415602500000091,315.0,319.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_edges,60,0.6647373498202228,0.3444919170000275,236.0,240.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_edges,40,0.5747126436781609,0.1693268750000243,158.0,161.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-11-01,393,399,variation_edges,20,0.5982102908277405,0.0810590000000388,80.0,81.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_neighborhood,100,0.6027410252762366,0.0,399.0,404.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_neighborhood,80,0.6518952572788866,0.5911322919999975,320.0,325.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_neighborhood,60,0.712806351397998,0.3695925840000313,240.0,243.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_neighborhood,40,0.8582616707616708,0.2304906250000158,160.0,163.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_neighborhood,20,1.0386398763523956,0.1420053330000428,80.0,82.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_edges,100,0.6033418779075288,0.0,399.0,404.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_edges,80,0.6368424238755372,0.5344740830000205,320.0,325.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_edges,60,0.6353494857939689,0.3144796249999899,240.0,244.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_edges,40,0.5623314354210369,0.2678436250000118,162.0,165.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-01-01,399,404,variation_edges,20,0.5203761755485894,0.0759937500000091,80.0,81.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_neighborhood,100,0.6163873370577281,0.0,407.0,412.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_neighborhood,80,0.6774270970838834,0.4661267910000219,326.0,331.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_neighborhood,60,0.722414229115738,0.3741615419999675,246.0,249.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_neighborhood,40,0.8776631381481979,0.2292048330000398,163.0,166.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_neighborhood,20,1.0213277260438571,0.1397240840000222,82.0,84.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_edges,100,0.61231096517597,0.0,407.0,412.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_edges,80,0.655963577547475,0.5084165419999636,326.0,331.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_edges,60,0.654706232463226,0.3884329159999993,245.0,248.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_edges,40,0.5925826390755173,0.204055583000013,165.0,168.0
Economic,Norwegian_Board_of_Directors_net2mode_2002-12-01,407,412,variation_edges,20,0.6213260423786741,0.0989961669999957,82.0,83.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_neighborhood,100,0.5609696175579396,0.0,447.0,456.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_neighborhood,80,0.6114101184068891,0.6069609169999808,358.0,363.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_neighborhood,60,0.6571131571131571,0.4078896249999957,269.0,274.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_neighborhood,40,0.8457226419692907,0.2976725419999866,179.0,183.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_neighborhood,20,0.9780278670953912,0.1662669589999836,91.0,94.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_edges,100,0.5632528882128026,0.0,447.0,456.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_edges,80,0.5896896370331405,0.6367811250000273,358.0,365.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_edges,60,0.5330192151954649,0.4033241250000401,269.0,275.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_edges,40,0.4976766935681095,0.241278125000008,179.0,183.0
Economic,Norwegian_Board_of_Directors_net2mode_2003-08-01,447,456,variation_edges,20,0.6638297872340425,0.1083353749999673,90.0,92.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_neighborhood,100,0.6333344586610851,0.0,496.0,536.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_neighborhood,80,0.736430625449317,0.6843312500000138,397.0,421.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_neighborhood,60,0.7591933570581257,0.5446960840000088,298.0,317.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_neighborhood,40,0.9099823494802904,0.4233379169999693,199.0,218.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_neighborhood,20,1.0058027079303675,0.2058920419999594,100.0,112.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_edges,100,0.6308851224105462,0.0,496.0,536.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_edges,80,0.74625502374863,0.7553515839999818,397.0,418.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_edges,60,0.7108198374188669,0.4738012500000081,298.0,314.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_edges,40,0.6318407960199005,0.2495739170000206,199.0,212.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-12-01,496,536,variation_edges,20,0.7096339546373231,0.1295372499999985,100.0,108.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_neighborhood,100,0.5652452709201667,0.0,531.0,559.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_neighborhood,80,0.623477629161147,0.8971476670000129,426.0,442.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_neighborhood,60,0.6614145452407548,0.5753834999999867,320.0,336.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_neighborhood,40,0.7673084042947056,0.3666806250000149,213.0,227.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_neighborhood,20,0.8502024291497976,0.208623958999965,107.0,119.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_edges,100,0.5660256204449867,0.0,531.0,559.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_edges,80,0.591022549392901,0.7755767090000063,425.0,442.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_edges,60,0.5593492072917285,0.502665874999991,319.0,333.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_edges,40,0.5311389564241631,0.3112571670000079,213.0,226.0
Economic,Norwegian_Board_of_Directors_net2mode_2004-12-01,531,559,variation_edges,20,0.5627044711014176,0.1201207080000017,107.0,114.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_neighborhood,100,0.5767909562176005,0.0,548.0,578.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_neighborhood,80,0.6245410785673492,1.009026207999966,440.0,460.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_neighborhood,60,0.6528916211293261,0.6636580840000192,329.0,343.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_neighborhood,40,0.7634927599824485,0.3833959589999836,221.0,235.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_neighborhood,20,0.8814829422204693,0.2051275000000032,110.0,122.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_edges,100,0.5759815386534444,0.0,548.0,578.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_edges,80,0.602113541410666,0.836765875000026,439.0,458.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_edges,60,0.5771964742678419,0.654643999999962,329.0,345.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_edges,40,0.562270570328588,0.3727041669999948,220.0,234.0
Economic,Norwegian_Board_of_Directors_net2mode_2005-04-01,548,578,variation_edges,20,0.5465502909393184,0.1521120829999631,110.0,115.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_neighborhood,100,0.6177387361858884,0.0,580.0,623.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_neighborhood,80,0.715284421223048,1.0012163750000127,465.0,499.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_neighborhood,60,0.7528524857375712,0.6560858330000201,348.0,377.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_neighborhood,40,0.8994453822040029,0.3779802919999611,232.0,257.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_neighborhood,20,1.0238353196099677,0.2040480830000319,116.0,131.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_edges,100,0.6162195776917206,0.0,580.0,623.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_edges,80,0.7073107340437381,1.1080129580000175,464.0,492.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_edges,60,0.6696544895513054,0.5934798330000035,348.0,370.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_edges,40,0.6333615580016935,0.3524575419999678,232.0,246.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-01-01,580,623,variation_edges,20,0.6890060240963854,0.1431206670000051,116.0,125.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-06-01,643,690,variation_neighborhood,100,0.5902360944377751,0.0,643.0,690.0
Economic,Norwegian_Board_of_Directors_net2mode_2006-06-01,643,690,variation_neighborhood,80,0.6735870063527408,1.1728385000000117,515.0,550.0
